;Unnamed: 0;full_text;created_at;retweet_count;favorite_count
59;2635;"Harnessing the power of the #digital army - BP's  @AhmedAHashmi on the  technologies and techniques helping transform the oil &amp; gas industry  https://t.co/zDZF5fvJza https://t.co/cxpjVQCzgd";Thu Aug 23 07:54:06 +0000 2018;4;19
60;2634;Creating low carbon businesses - the changes we are making across our business, and the targets to back them up https://t.co/ofqAasnpGc #lowcarbon https://t.co/GySnj9sNgp;Thu Aug 23 11:12:20 +0000 2018;8;17
61;2633;@KmikeFonagy we're sorry to hear you missed out on seeing Hamilton. We will pass this along to our Consumer Relations team, who will notify the station's owner.  Please DM us your contact information if you would like it included.;Thu Aug 23 14:22:31 +0000 2018;0;0
62;2632;"Developing local skills &amp; contributing to #Oman’s economic and social development - why #Khazzan is producing more than just #gas https://t.co/Ta4cdRFi4H #sustainability https://t.co/IMh2TmNFEK";Fri Aug 24 07:14:04 +0000 2018;6;15
63;2631;"It was our pleasure @theogtc!
https://t.co/4whFAqt0Wn";Fri Aug 24 07:20:37 +0000 2018;1;0
64;2630;BP #TargetNeutral #carbon offsetting schemes have a vital role to play in the ongoing effort to tackle #climatechange across the 🌍 via @DirectorIoD https://t.co/iXAdxIuToY https://t.co/ORFAQrNDYT;Fri Aug 24 10:41:05 +0000 2018;2;5
65;2629;"#Decarbonisation – what are the opportunities &amp; challenges? Our head of group strategic plannnng talks to @TheEICEnergy https://t.co/nwmqxR0DDk https://t.co/zM7hrALBqu";Fri Aug 24 13:23:07 +0000 2018;8;20
66;2628;@wank412 We are sorry to hear about this experience. We'd appreciate if you could reach out to us at bpconsumer@bp.com or 1-800-333-3991 with any details you have, including the site address: https://t.co/INHXF4AmFZ;Fri Aug 24 16:33:48 +0000 2018;0;0
67;2627;@suepots82 Great to hear!;Fri Aug 24 18:21:43 +0000 2018;0;0
68;2626;People power - building a #NatGas project across three countries (and counting): https://t.co/xaJkAuQERT #Turkey https://t.co/2g1bDW8aEH;Sat Aug 25 11:37:04 +0000 2018;8;26
69;2625;"What’s changed ✔️
What’s mostly the same ✔️
Areas to watch ✔️
A year in global energy markets ➡️ https://t.co/MYmsJKEjX4 https://t.co/bEaRXvFDk3";Sat Aug 25 16:17:07 +0000 2018;2;10
70;2624;@TheErsky Hi there - sorry you had a bad experience - we've flagged to our customer service team at Careline who will be in touch to see if they can help. Thank you ^ED;Sat Aug 25 22:33:46 +0000 2018;0;0
71;2623;A morning sunrise over the normally unmanned #Mungo installation, part of the #ETAP hub in the #NorthSea https://t.co/ZUlb7MhUaz;Sun Aug 26 08:53:03 +0000 2018;2;12
72;2622;Hear about the changes BP is making across its entire business to meet the world’s dual challenge #lowcarbon https://t.co/kVHQM0mvij;Sun Aug 26 16:38:41 +0000 2018;15;28
73;2621;📹 The facts and figures that make up the #ShahDeniz2 development in #Azerbaijan, the biggest #NatGas project in our growing gas portfolio https://t.co/1cnd0VrSHb https://t.co/bvKGowYkwx;Mon Aug 27 07:18:48 +0000 2018;18;34
74;2620;@TheErsky Hi there. It certainly wasn't a robot. The issue has been passed on to our Customer Careline team who will be in touch. As it's a Bank Holiday it may take them slightly longer, but you can reach out to them here as well if you like: careline@bp.com Thanks, ^AW;Mon Aug 27 09:42:26 +0000 2018;0;0
75;2619;@iloverascall Hi Cally. We're sorry they weren't able to help. Please drop our Customer Careline team a line at careline@bp.com with the details and they'll look into it for you. Thanks, ^AW;Mon Aug 27 09:44:52 +0000 2018;0;0
76;2618;Everything you need to know about global #energy markets in 2017  https://t.co/3l0qZCO4S7 #BPStats https://t.co/nB4lB1BXqO;Mon Aug 27 15:13:19 +0000 2018;2;12
77;2617;@TheErsky  Dear Ersky, Thank you for contacting us. Please kindly provide me with your email address where I can respond to you fully. Alternativally please email careline@bp.com your case reference number is 1-6779551517;Mon Aug 27 19:41:50 +0000 2018;0;0
78;2616;From #Amoco to #ARCO, @Castrol to #Aral, #Sohio to #ampm, #BP is a rich tapestry of heritage brands. Find out more here: https://t.co/PJTn8IPtSH https://t.co/tVvf40WXhf;Tue Aug 28 07:32:06 +0000 2018;4;11
79;2615;@berniesinclair Hi Bernie. Sorry you weren't allowed to use your re-usable cup. We've passed this on to our Customer Careline Team for them to look into, who will be in touch. Thanks ^AW;Tue Aug 28 09:06:22 +0000 2018;0;1
80;2614;How does #BP maintain #safety in a competitive environment? That's one of the key questions from our stakeholders we are answering in our #sustainabilityreport https://t.co/WcbCoyBx2C https://t.co/DnrMnSytRa;Tue Aug 28 11:32:03 +0000 2018;6;20
81;2613;@Wade17717476 Hi Wade, Could you please email us at careline@bp.com with full details regarding this matter so we can look into this further? Many thanks for getting in touch. Careline Team;Tue Aug 28 12:26:31 +0000 2018;0;0
82;2612;✈️👏 https://t.co/rSIe0qpvFS;Tue Aug 28 14:58:36 +0000 2018;3;5
83;2611;"Developing local skills &amp; contributing to #Oman’s economic and social development - why #Khazzan is producing more than just #gas https://t.co/Ta4cdRFi4H #sustainability https://t.co/I6CIEaTkxX";Wed Aug 29 07:14:08 +0000 2018;5;23
84;2610;@Phil45053297 Hi Phil. We don't want you getting soggy while you're charging up. We'll pass your thoughts on to our team 👍 Thanks ^AW;Thu Aug 30 07:37:50 +0000 2018;1;1
85;2609;"@berniesinclair Hello Bernie, Please kindly provide us with the date &amp; time of your visit by emailing careline@bp.com Your case ref # 1-6794985884 We look forward to receiving your reply.";Thu Aug 30 10:57:55 +0000 2018;0;0
86;2608;"🎉🎉 Many congratulations  @BigPringle  ! 🎉🎉

https://t.co/0KXUWAlrRJ";Thu Aug 30 11:19:45 +0000 2018;1;3
87;2607;@AuthorUK Hi Owen. We're really glad to hear Tina did a great job yesterday. We'll make sure your thanks is passed on. Have a nice day. ^AW;Thu Aug 30 14:01:00 +0000 2018;0;0
88;2606;@malcom45696647  We are very sorry to hear about this experience. We'd appreciate if you could reach out to us at bpconsumer@bp.com or 1-800-333-3991 with any details you have, including the site address. https://t.co/INHXF4AmFZ;Thu Aug 30 14:08:39 +0000 2018;0;0
89;2605;From #Amoco to #ARCO, @Castrol to #Aral, #Sohio to #ampm, #BP is a rich tapestry of heritage brands: https://t.co/PJTn8IPtSH https://t.co/q7uZQQ2jyA;Thu Aug 30 16:27:11 +0000 2018;4;13
90;2604;Who drove a bumper year for natural #gas? https://t.co/3l0qZCO4S7 #Natgas 🔥 https://t.co/vUKYf3gnRs;Fri Aug 31 07:13:06 +0000 2018;7;20
91;2603;Great work @BP_Australia @McGrathFdn 👏 https://t.co/SeRfBODcAS;Fri Aug 31 07:49:47 +0000 2018;1;5
92;2602;How does #BP maintain #safety in a competitive environment? That's one of the key questions from our stakeholders we are answering in our #sustainabilityreport https://t.co/WcbCoyBx2C https://t.co/mrw9KQv0r5;Fri Aug 31 11:32:07 +0000 2018;7;10
93;2601;🏗️ Dismantling an #offshore platform is a tricky job 📽️ Watch the decommissioning of the Miller platform in the #NorthSea https://t.co/obJrUFZwRV;Sat Sep 01 08:23:43 +0000 2018;14;27
94;2600;Now that's what you call a lift! 🏗️ The deck of @BP_TandT's  #Angelin facility offshore #Trinidad is hoisted into position. First gas expected next year https://t.co/ijLVsaQGsJ;Sat Sep 01 15:47:06 +0000 2018;50;123
95;2599;📹I What makes a mega project? Watch how #ShahDeniz2 came to life https://t.co/1cnd0VrSHb https://t.co/HhlRUvVX81;Sun Sep 02 08:08:45 +0000 2018;20;30
96;2598;2️⃣ steps forward. 1️⃣ step back. Watch the headlines from the year in #energy ➡️ https://t.co/dD5mNFQ6Ns;Sun Sep 02 12:38:48 +0000 2018;5;17
97;2597;How we are  improving #safety with #technology https://t.co/BxQLKKeZ0T #sustainability https://t.co/QqAKBYSGid;Mon Sep 03 07:07:07 +0000 2018;4;8
98;2596;"@andyfleet Hi Andy. Our team are working to make sure it works with new operating systems &amp; will hopefully have an update soon. In the meantime, if you have an older iOS you can use, the app should work fine. If you need any help, drop our team a line at bpmeuk@bp.com. Thanks ^AW";Mon Sep 03 10:54:44 +0000 2018;0;0
99;2595;Meet APEX, BP’s #digital twin in the virtual world, helping us see the future https://t.co/G2MMwr8pGw #ENGenious https://t.co/PclIv9eXIB;Tue Sep 04 07:12:01 +0000 2018;25;107
100;2594;@4n6expert  We are sorry to hear about your recent experience. Please DM us an email address so we discuss this with you further.;Tue Sep 04 10:23:20 +0000 2018;0;0
101;2593;@SnarkWorld Sorry to hear you are having problems with BP Driver Rewards. Please contact our Driver Rewards team at 1-877-852-3025 or by visiting https://t.co/vhjmtbZ6Dc, and they will do their best to assist you.;Tue Sep 04 19:11:43 +0000 2018;0;0
102;2592;@sarita516 Sorry to hear you are having problems with BP Driver Rewards. Please contact our Driver Rewards team at 1-877-852-3025 or by visiting https://t.co/vhjmtbZ6Dc, and they will do their best to assist you.;Tue Sep 04 19:12:20 +0000 2018;0;1
103;2591;@Royknwsall0331 Sorry to hear you are having problems with BP Driver Rewards. Please contact our Driver Rewards team at 1-877-852-3025 or by visiting https://t.co/vhjmtbZ6Dc, and they will do their best to assist you.;Tue Sep 04 19:12:48 +0000 2018;0;0
104;2590;@Dj_Matrikz thanks for bringing this to our attention.;Tue Sep 04 19:13:25 +0000 2018;0;0
105;2589;Why ☀️ was the real 🌟 in the rise of renewables – the key numbers in the last year in the global #energy markets  https://t.co/3l0qZCO4S7 #BPStats https://t.co/pM4Z814vCy;Wed Sep 05 07:13:06 +0000 2018;6;15
106;2588;"2️⃣ new #digital technologies improving performance, as well as enhancing safety &amp; reliability across #BP's upstream business https://t.co/ofAPt6jWtZ #technology #ENGenious https://t.co/imz8S9jmEM";Wed Sep 05 12:22:06 +0000 2018;3;19
107;2587;@SishhHanisi Great to hear!;Thu Sep 06 07:16:44 +0000 2018;0;0
108;2586;We’re delighted to have a 32% interest in #Culzean, is one of the largest new projects to be sanctioned in the #NorthSea in recent years https://t.co/aVAP3zsoqb;Thu Sep 06 10:52:14 +0000 2018;1;2
109;2585;@PGEnergy_1 We have replied to your message. thanks;Thu Sep 06 11:37:48 +0000 2018;0;0
110;2584;@deloris40 Sorry to hear you are having problems with BP Driver Rewards. Please contact our Driver Rewards team at 1-877-852-3025 or by visiting https://t.co/vhjmtbZ6Dc, and they will do their best to assist you.;Thu Sep 06 13:26:27 +0000 2018;0;0
111;2583;@ENGeniousEvent Our pleasure! 👍😊;Thu Sep 06 13:53:28 +0000 2018;0;1
112;2582;"Demand for #natgas &amp; renewables⬆️- dig into the details of the last year in #energy ➡️
https://t.co/nfav941SWq #BPstats https://t.co/QEufKJsWRB";Thu Sep 06 16:18:10 +0000 2018;8;20
113;2581;Meet APEX, BP’s #digital twin in the virtual world, helping us see the future https://t.co/G2MMwr8pGw #ENGenious https://t.co/hjpHPB2cZz;Fri Sep 07 07:14:00 +0000 2018;3;13
114;2580;@keldaaa @nectar Hi Kelda. Please can you drop our Careline Team an email at careline@bp.com and they'll be able to help. Thanks ^AW;Fri Sep 07 08:00:35 +0000 2018;0;0
115;2579;Everything you need to know about global #energy markets in 2017  https://t.co/3l0qZCO4S7 #BPStats https://t.co/nW9mYaW5WI;Fri Sep 07 12:07:21 +0000 2018;6;7
116;2578;How we are  improving #safety with #technology https://t.co/BxQLKKeZ0T #sustainability https://t.co/HEBN9gopfx;Fri Sep 07 16:19:03 +0000 2018;1;7
117;2577;"It's time for a #brainteaser 🕘🕘🕘
Can you work out the answer to this one? https://t.co/gQLMjvhdZb";Sat Sep 08 08:07:04 +0000 2018;15;65
118;2576;"How's that for a view? Looking down on our new #Angelin platform offshore #Trinidad as the NO 102 and DLV 2000 start hook-up &amp; pipelay operations. 📷: @McDermott_News https://t.co/FzhCI5sKTm";Sat Sep 08 16:42:05 +0000 2018;5;10
119;2575;Why putting on another layer of clothing in the blistering #Oman heat ☀️where summertime temperatures can reach 55°C (130°F) 🌡️ isn’t such a strange move  https://t.co/plBMFs7UTn https://t.co/B9uupi3O1d;Sun Sep 09 08:46:05 +0000 2018;2;11
120;2574;Can you work out where in the #BP world this cool looking #office is? https://t.co/SDsos34sHY;Sun Sep 09 15:33:07 +0000 2018;5;41
121;2573;Ready for the off. The British Cirrus, one of #BP Shipping's handysize product carriers, leaves Amsterdam at sunset 🚢🚢🚢 https://t.co/Efl2gYwWXU;Mon Sep 10 07:17:05 +0000 2018;5;21
122;2572;@Sublimemanx, we review our products and prices daily to ensure we stay competitive in the market. There's some info here on how fuel prices are set, not just at BP, but across the UK, which might help: https://t.co/jOl4bFISh7. Thanks, ^EB;Mon Sep 10 09:42:44 +0000 2018;0;0
123;2571;@BREXIT999  Hi Simon, we review our products and prices daily to ensure we stay competitive in the market. There's some info here on how fuel prices are set, not just at BP, but across the UK, which might help: https://t.co/jOl4bFISh7. Thanks, ^EB;Mon Sep 10 09:43:29 +0000 2018;0;0
124;2570;@Harlang19 Hi Harlan, I'm sorry we have not replied to you yet. Could you please share your email address, you have sent the email from, in a DM so we can pick up on it as soon as possible? Many thanks, Careline Team;Mon Sep 10 09:59:06 +0000 2018;0;0
125;2569;"@BP_plc  Thanks for your guesses! This is the International Centre for Business &amp; Technology (ICBT) in Sunbury-on-Thames,  which is ‘home’ to some 3,500 people from across the globe.  https://t.co/4vaVyWMeEd";Mon Sep 10 09:59:22 +0000 2018;0;8
126;2568;@BP_plc   Thanks for all of your guesses! The correct answer is 40! https://t.co/tsCobJwOLc;Mon Sep 10 09:59:37 +0000 2018;0;5
127;2567;@lynseyjshannon Hi Lynsey. Good point! You can use the app as long as you're inside a closed, stationary vehicle. However, phones are still prohibited out on the forecourt itself, so we need to keep the signs up. Hope that helps. Thanks ^AW;Mon Sep 10 12:34:07 +0000 2018;0;1
128;2566;Why ☀️ was the real 🌟 in the rise of renewables – the key numbers in the last year in the global #energy markets  https://t.co/3l0qZCO4S7 #BPStats https://t.co/OgGMU3g1tF;Mon Sep 10 16:13:04 +0000 2018;5;10
129;2565;BP Biojet is made using recycled cooking oil blended with traditional jet fuel. It reduces greenhouse gas emissions by more than 60 % compared to industry average fossil jet fuel. It is one of #BP’s accredited Advancing Low Carbon (#ALC) activities https://t.co/C0xLC5MZmd https://t.co/LMil7fcihM;Tue Sep 11 11:49:04 +0000 2018;10;22
130;2564;Cobalt is a key ingredient in batteries for electric vehicles. Where is it found? Take a look below, then check out nine nuggets on #batteries: https://t.co/HPvdaTgpRe #ZEVsummit #EVs #EV https://t.co/7pwHRndPOr;Tue Sep 11 15:09:32 +0000 2018;4;16
131;2563;Cobalt is a key ingredient in batteries for electric vehicles. Where is it found? Take a look below, then check out nine nuggets on #batteries: https://t.co/HPvdaTgpRe  #ZEVsummit #EVs #EV https://t.co/VIb4yhl41v;Tue Sep 11 18:15:00 +0000 2018;11;16
132;2562;@PaulHCowan Great to hear - thanks for sharing!;Wed Sep 12 09:06:53 +0000 2018;0;0
133;2561;"Has our human rights policy changed the way we do business?  In a new Q&amp;A style, we respond to the top 12 questions stakeholders have asked in our #sustainabilityreport https://t.co/2eKpKGBnXq https://t.co/xWNZlQwWHn";Wed Sep 12 11:32:04 +0000 2018;1;5
134;2560;@kjohnv what email address have you been emailing so we can help track this down? Thanks.;Wed Sep 12 14:15:58 +0000 2018;0;0
135;2559;"Our new  accreditation programme, Advancing Low Carbon (ALC), is designed to encourage every part of BP to pursue lower carbon opportunities &amp; to encourage customers to make lower carbon choices #lowcarbon https://t.co/e73ODXHjaN";Thu Sep 13 06:49:24 +0000 2018;14;24
136;2558;@Just_The_Lowe Hi Ben. Funny you should say that... our recently released app, BPme, lets you pay for fuel without having to go into the shop and queue. You just pay on the app, fill up and drive off. Maybe you could give it a try? Thanks ^AW;Thu Sep 13 07:11:39 +0000 2018;0;1
137;2557;What do you think of this 🚗 of the future? It was made by British schoolchildren taking part in the BP Oil Challenge back in 1978 #tbt #ThrowbackThursday #1970s #STEM https://t.co/Vc4BElXweB;Thu Sep 13 12:03:05 +0000 2018;0;8
138;2556;@megmahertini Thanks for bringing this to our attention. BP does not tolerate any form of harassment. Can you please provide site address: https://t.co/INHXF4RY4z and any more information? We will thoroughly review this matter with the station’s owner and local distributor.;Thu Sep 13 15:37:42 +0000 2018;0;0
139;2555;"Embracing the challenge of delivering more #energy &amp; fewer emissions. Meet Kathrina, one of #BP’s #lowcarbon pioneers, in this @newscientist profile https://t.co/NRFeyGD7nb https://t.co/xPddgpyY8g";Fri Sep 14 07:55:21 +0000 2018;10;29
140;2554;Household waste turned into jet fuel. This is how it's done with @FulcrumBio https://t.co/WopbOgDO66 #AirBP ✈ https://t.co/UUz50w9VSa;Fri Sep 14 11:34:04 +0000 2018;7;26
141;2553;How do you survive working in the deep freeze ❄️🥶? Coping with temperatures that dip below -45°C (-50°F) https://t.co/plBMFs7UTn https://t.co/WEcDFPjfvl;Fri Sep 14 16:26:03 +0000 2018;2;8
142;2552;"Developing local skills &amp; contributing to #Oman’s economic and social development - why #Khazzan is producing more than just #gas https://t.co/Ta4cdRFi4H #sustainability https://t.co/vkzRtKOqDD";Sat Sep 15 08:22:04 +0000 2018;2;19
143;2551;@keungk Hi, did you try again - and did it work? If not, something may have gone wrong, so thanks for letting us know. Can you send our BPme team an email (BPmeUK@bp.com) outlining the problem and they’ll help you fix it.  Thanks, ^AB;Sat Sep 15 15:10:41 +0000 2018;0;0
144;2550;"ICYMI Embracing the challenge of delivering more #energy &amp; fewer emissions. Meet Kathrina, one of #BP’s #lowcarbon pioneers, in this @newscientist profile https://t.co/NRFeyGD7nb https://t.co/kAHXvSdK19";Sun Sep 16 08:18:25 +0000 2018;3;16
145;2549;"Another great 📷 from @McDermott_News of our new #Angelin platform offshore #Trinidad as the NO 102 and DLV 2000 start hook-up &amp; pipelay operations. https://t.co/BbmnHF3IVC";Sun Sep 16 15:42:03 +0000 2018;1;10
146;2548;"BP #TargetNeutral is helping over 2,200,000 people improve their health - by buying #carbon credits from offsetting projects that support cookstove installation projects which burn more efficiently, reducing smoke &amp; emissions 
https://t.co/ZnZ53z24cS https://t.co/pi8xsPzk4r";Mon Sep 17 07:07:06 +0000 2018;4;10
147;2547;@brianbuttock @SUBWAY Hi Brian. Thank you for bringing this to our attention. We've passed in on to our Customer Careline team who will look into it and get an answer for you. Thanks ^AW;Mon Sep 17 08:19:54 +0000 2018;0;0
148;2546;@Laura_Findlay89 Hi Laura. You're more than welcome. We're really glad our staff were on hand to help and hope you were up and running again soon. We'll pass on your thanks. ^AW;Mon Sep 17 08:21:56 +0000 2018;0;0
149;2545;@markallen58 Hi Mark. Thank you for bringing this to our attention. We've passed it on to our Customer Careline team to investigate further and someone will be in touch. You can also contact them at careline@bp.com or on 0800402402 should you wish? ^AW;Mon Sep 17 08:25:19 +0000 2018;0;0
150;2544;"@brianbuttock @SUBWAY Hello Brian, Thank you for contacting us! Please email us at careline@bp.com including your case ref # 1-6871470341 as well as the name &amp; address of the site, &amp; time of your visit";Mon Sep 17 10:41:05 +0000 2018;0;0
151;2543;@bird_liam Hi Liam -  we review our products and prices daily to ensure we stay competitive in the market. There's some info here on how fuel prices are set, not just at BP, but across the UK, which might help: https://t.co/jOl4bFISh7  Thanks ^ED;Mon Sep 17 14:26:22 +0000 2018;0;0
152;2542;"@Jason_Smizzle (1/2) Retail gasoline prices are not set by BP. 
They are a reflection of the current function of supply and demand and are ultimately set by the individual retail sites, which are independently owned and operated. Consumers should not tolerate price gouging.";Mon Sep 17 14:52:03 +0000 2018;0;0
153;2541;@Jason_Smizzle (2/2) we urge consumers to report evidence of suspected price gouging at any local retail sites to the office of your state’s attorney general. Also, we have been seeing reports of an inaccurate price on a photo that was caused from an error on sign display.;Mon Sep 17 14:54:35 +0000 2018;0;0
154;2540;@MrsValerieHill  We are sorry to hear about this experience. We'd appreciate if you could reach out to us at bpconsumer@bp.com or 1-800-333-3991 with any more details you have, including the site address.:https://t.co/INHXF4AmFZ;Mon Sep 17 14:56:43 +0000 2018;0;0
155;2539;@TioPapi537 sorry to hear about your experience. Most BP retail sites are independently owned and operated. These sites set their own retail gas prices and structure, not BP.;Mon Sep 17 14:58:45 +0000 2018;0;0
156;2538;"Hi Allen,

We are very sorry about that. 

We sent your feedback to the relevant store to sort out the problem. 
To look into it  further you can contact us to careline@bp.com

Please provide your reference  1-6872659914.

Kind Regards,

Anna";Tue Sep 18 07:36:49 +0000 2018;3;11
157;2537;Oops! Gremlins in the system.;Tue Sep 18 11:38:56 +0000 2018;1;5
158;2536;How is BP making its operations fit for a #lowcarbon future? We are answering the top 12 #questions stakeholders have asked in our #sustainabilityreport  https://t.co/Vt4hbcpy62 https://t.co/OjpgHdP9Qn;Tue Sep 18 12:06:04 +0000 2018;4;9
159;2535;@Studdha Hi Stuart. We're sorry there weren't any low sugar drinks available in the meal deal. We've passed this on to our Customer Careline Team who will look into it for you. Thanks ^AW;Tue Sep 18 13:21:18 +0000 2018;0;0
160;2534;@rachel_glaister Hi Rachel. Thank you very much for passing this on. We're really glad to hear our staff were on hand to help and we hope everyone was OK. We'll make sure your thanks gets back to the team. Thank you ^AW;Tue Sep 18 16:08:35 +0000 2018;0;0
161;2533;@megmahertini we heard back from the station owner and they said they tried to call and left you a voicemail. They were going to try to call you again today as well. Hopefully you will be able to connect with them soon.;Tue Sep 18 16:29:01 +0000 2018;3;0
162;2532;"Top of the crops! 🌾🌾🌾 Take a #behindthescenes look at one of #BP's #lowcarbon businesses to see how Brazilian sugarcane is transformed into biopower &amp; ethanol; https://t.co/xRfGONHzyG https://t.co/xmnNHCqUX8";Wed Sep 19 07:08:07 +0000 2018;3;24
163;2531;"Dear @Studdha,

Please accept our apologies for what happened!
I kindly ask you to send us an email to careline@bp.com
(REF 1-6882452178) with the exact site name/postcode, date and time and we will look into it for you.

Kind regards:
Customer Care Team";Wed Sep 19 13:13:14 +0000 2018;1;2
164;2530;@soberdrinkers @marksandspencer Really glad you like the selection on offer... tasty and responsible 💪 ^AW;Wed Sep 19 15:18:11 +0000 2018;1;0
165;2529;The pie's the limit!  😋😋😋 But why is our new #vegan #pie proving to be such a talking point? https://t.co/omIQoQgDlg https://t.co/1RXNypWj5W;Wed Sep 19 20:09:09 +0000 2018;0;4
166;2528;"BP #TargetNeutral is investing in this cookstove installation programme in #Mexico. With over 60,000 installed since 2012, women like Ana can enjoy cleaner air indoors &amp; have contributed to a CO2e reduction of around 180,000t https://t.co/aMJsF1IoiH https://t.co/ch5iwwGlGY";Thu Sep 20 07:04:07 +0000 2018;6;17
167;2527;@StevenShorrock Hi Steven. We're sorry for the confusion this caused. Please can you let us know which BP station this happened at and we'll pass it on to our team to look into? Thanks ^AW;Thu Sep 20 07:39:10 +0000 2018;0;1
168;2526;@peterhend0 Hi Peter, so I can look into this could you please let me know which service station this was at?;Thu Sep 20 08:21:47 +0000 2018;0;0
169;2525;"@Rohit_FP Hi Rohit, at the moment you'll need to swipe your Velocity card to claim or use points at BP; however, we're always looking for new ways to improve this experience for customers so I'll pass your feedback on.";Thu Sep 20 08:22:16 +0000 2018;0;1
170;2524;@gavinnivag @nectar Hi Gavin. You make a good point and it's certainly something we'll look into for future offers. Sorry you couldn't use this one. Thanks ^AW;Thu Sep 20 10:39:19 +0000 2018;0;1
171;2523;@jeddesbrow Hi Jed. The pumps certainly shouldn't have been empty. If you're concerned, please drop our Careline Team a line at careline@bp.com and they can look into it for you. Otherwise if you notice it happening regularly, it might be worth getting the car checked. Thanks ^AW;Thu Sep 20 10:49:17 +0000 2018;0;0
172;2522;@thelifeofEmmae Hi Emma. We're really sorry this happened. It certainly sounds like something went wrong and we apologise for putting you in this awkward situation. Please can you email the details to our Careline Team at careline@bp.com and they'll help you out. Thanks ^AW;Thu Sep 20 10:52:33 +0000 2018;0;1
173;2521;@StevenShorrock Hi Steven. We've passed this on to our Careline team, however you can also write to them at careline@bp.com or call them on 0800402402. Thanks ^AW;Thu Sep 20 16:03:53 +0000 2018;0;0
174;2520;#BP workers can operate in the blistering heat of 55°C (130°F) ☀️ or the freezing cold of -45°C (-50°F) ❄. How do they survive the challenges of extreme weather? https://t.co/plBMFs7UTn https://t.co/G0H4WoCxsO;Fri Sep 21 07:41:10 +0000 2018;3;28
175;2519;See how we are improving our products to help consumers lower their #emissions https://t.co/oJUvZcIKqs #lowcarbon #sustainability https://t.co/f4C4ULE3Uc;Fri Sep 21 12:19:08 +0000 2018;8;15
176;2518;"Dear @StevenShorrock,

Please accept our apologies for what happened!
I kindly ask you to send us an email to careline@bp.com (REF 1-6892598356) with the exact site name/postcode, date and time and we will look into it for you.

Kind regards:
Customer Care Team";Fri Sep 21 14:09:01 +0000 2018;1;1
177;2517;@Atalkinglobster We are sorry to hear about this experience. We'd appreciate if you could reach out to us at bpconsumer@bp.com or 1-800-333-3991 with any details you have, including the site address: https://t.co/INHXF4AmFZ;Fri Sep 21 16:34:23 +0000 2018;0;0
178;2516;"#DYK the Glen Lyon FPSO in the #NorthSea is 270 metres long &amp; 52 metres wide, weighs around 100,000 tonnes &amp; accommodates up to 140 people? https://t.co/ribTbNq755 https://t.co/n9ZCMEGPMH";Sat Sep 22 07:43:05 +0000 2018;2;13
179;2515;If you like #ships, you'll love this video of our new #LNG fleet https://t.co/vMUP23Wjg4 https://t.co/938CzXRtC3;Sat Sep 22 14:39:45 +0000 2018;46;94
180;2514;@MrAccompanist we’re really sorry to hear about this experience. Thanks for flagging and giving us the chance to fix it. We’ve asked our teams to look into this, so they’ll be in touch as soon as they’ve got an update for you.Thanks  ^BW;Sun Sep 23 16:22:46 +0000 2018;0;0
181;2513;@MurdochDonald26 We review our products and prices daily to ensure we stay competitive in the market. There's some info here on how fuel prices are set, not just at BP, but across the UK, which might help: https://t.co/jOl4bFISh7 Thanks ^BW;Sun Sep 23 16:24:43 +0000 2018;0;0
182;2512;ICYMI #BP workers can operate in the blistering heat of 55°C (130°F) ☀️ or the freezing cold of -45°C (-50°F) ❄. How do they survive the challenges of extreme weather? https://t.co/plBMFs7UTn https://t.co/aT4DKEpFCL;Sun Sep 23 16:41:10 +0000 2018;7;20
183;2511;All night long! Hammad Al Azri captures the moment his team head off to work a night shift at the #Khazzan field, in #Oman https://t.co/uKPRRLVGOL https://t.co/SBIGtVgZSe;Mon Sep 24 07:07:05 +0000 2018;4;6
184;2510;We're proud to be part of @OGCInews, leading the industry response to #climatechange #ClimateWeekNYC #OGCI18 https://t.co/SJEeO4Xf82;Mon Sep 24 12:48:18 +0000 2018;1;2
185;2509;#OGCI – a group of the world’s biggest #energy companies leading the industry response to #climatechange - announces 1st collective #methane target for member companies https://t.co/9X71P3Jw4H #OGCI18 #ClimateWeekNYC https://t.co/GcpKjuKvk4;Mon Sep 24 13:01:20 +0000 2018;9;24
186;2508;We're proud to be part of @OGCInews, leading the industry response to #climatechange #ClimateWeekNYC #OGCI18 https://t.co/BA3Se30FEm;Mon Sep 24 13:47:04 +0000 2018;2;6
187;2507;@BrittneyBXoXo We are very sorry to hear about this experience, Brittney. We'd appreciate if you could reach out to us at bpconsumer@bp.com or 1-800-333-3991 with any details you have, including the site address. https://t.co/INHXF4AmFZ;Mon Sep 24 15:25:55 +0000 2018;0;0
188;2506;As @OGCInews sets its 1st collective #methane target for member companies, why methane matters https://t.co/MwFWvnKipG #ClimateWeekNYC #OGCI18 #OGCI #natgas https://t.co/7BottSH2Pz;Mon Sep 24 16:26:05 +0000 2018;5;17
189;2505;Which country is the Saudi Arabia of #biofuels? https://t.co/xRfGONpYH8;Tue Sep 25 08:59:22 +0000 2018;2;6
190;2504;"1️⃣3️⃣ of the world’s biggest oil &amp; gas companies 
4️⃣th annual meeting
1️⃣st #methane target 🎯
https://t.co/H8X3lKrwzl
#OGCI #OGCI18 #climateweekNYC https://t.co/Wcsku4kVPS";Tue Sep 25 11:05:39 +0000 2018;17;34
